name,dist,alt,ful,time,lat,lon
NOPIN,6654.236,10698,16300,0,35.43555555555555,113.4675
ISNAG,6722.76,10698,15900,0,34.852222222222224,113.71888888888888
CGO,6761.652,10698,15600,0,34.51694444444445,113.835
P295,6841.288,10698,15000,0,33.8175,114.05166666666666
KAMDA,6893.144,10698,14700,0,33.36666666666667,114.20055555555555
IGMIG,6917.22,10698,14500,0,33.28388888888889,114.45083333333334
DUDBI,6943.148,10698,14400,0,33.20111111111111,114.7025
ATMEM,6978.336,10394,14100,0,32.88361111111111,114.68333333333334
P123,7002.412,10394,14000,0,32.651666666666664,114.65222222222222
ENLAB,7033.896,10394,13700,0,32.38333333333333,114.63388888888889
TOD,7106.124,10394,13200,0,31.718888888888888,114.56722222222223
AVLEN,7159.832,0,13000,0,31.235277777777778,114.51833333333333
DHP,7202.428,0,13000,0,30.86722222222222,114.46722222222222
MOU,7259.84,0,12800,0,30.601944444444445,114.98416666666667
AGUXI,7272.804,0,12800,0,30.485833333333332,114.96666666666667
EC404,7307.992,0,12700,0,30.184166666666666,114.90055555555556
EC403,7315.4,0,12700,0,30.11916666666667,114.88472222222222
ZHEC,7341.328,0,12400,1772908020000,30.342777777777776,115.02972222222222
